Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    std                  | 0.323       |
|    value_loss           | 3.76        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -195        |
| time/                   |             |
|    fps                  | 519         |
|    iterations           | 275         |
|    time_elapsed         | 1083        |
|    total_timesteps      | 563200      |
| train/                  |             |
|    approx_kl            | 0.046084687 |
|    clip_fraction        | 0.154       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.298      |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.168       |
|    n_updates            | 2740        |
|    policy_gradient_loss | 0.00647     |
|    std                  | 0.328       |
|    value_loss           | 0.966       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -202        |
| time/                   |             |
|    fps                  | 520         |
|    iterations           | 276         |
|    time_elapsed         | 1086        |
|    total_timesteps      | 565248      |
| train/                  |             |
|    approx_kl            | 0.007744158 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.3        |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.57        |
|    n_updates            | 2750        |
|    policy_gradient_loss | 0.00268     |
|    std                  | 0.328       |
|    value_loss           | 9.73        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -199        |
| time/                   |             |
|    fps                  | 520         |
|    iterations           | 277         |
|    time_elapsed         | 1089        |
|    total_timesteps      | 567296      |
| train/                  |             |
|    approx_kl            | 0.012659544 |
|    clip_fraction        | 0.15        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.304      |
|    explained_variance   | 0.987       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.638       |
|    n_updates            | 2760        |
|    policy_gradient_loss | -0.00486    |
|    std                  | 0.332       |
|    value_loss           | 3.87        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -200        |
| time/                   |             |
|    fps                  | 521         |
|    iterations           | 278         |
|    time_elapsed         | 1092        |
|    total_timesteps      | 569344      |
| train/                  |             |
|    approx_kl            | 0.028277315 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.291      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.125       |
|    n_updates            | 2770        |
|    policy_gradient_loss | 0.00267     |
|    std                  | 0.316       |
|    value_loss           | 0.783       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -198        |
| time/                   |             |
|    fps                  | 521         |
|    iterations           | 279         |
|    time_elapsed         | 1095        |
|    total_timesteps      | 571392      |
| train/                  |             |
|    approx_kl            | 0.012560999 |
|    clip_fraction        | 0.0984      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.261      |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.77        |
|    n_updates            | 2780        |
|    policy_gradient_loss | 0.00228     |
|    std                  | 0.311       |
|    value_loss           | 18.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -192        |
| time/                   |             |
|    fps                  | 522         |
|    iterations           | 280         |
|    time_elapsed         | 1098        |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.015207132 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.252      |
|    explained_variance   | 0.986       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.196       |
|    n_updates            | 2790        |
|    policy_gradient_loss | 0.00402     |
|    std                  | 0.313       |
|    value_loss           | 1.55        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -193        |
| time/                   |             |
|    fps                  | 522         |
|    iterations           | 281         |
|    time_elapsed         | 1101        |
|    total_timesteps      | 575488      |
| train/                  |             |
|    approx_kl            | 0.009849487 |
|    clip_fraction        | 0.138       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.255      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.244       |
|    n_updates            | 2800        |
|    policy_gradient_loss | 2.56e-05    |
|    std                  | 0.311       |
|    value_loss           | 1.6         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -193        |
| time/                   |             |
|    fps                  | 523         |
|    iterations           | 282         |
|    time_elapsed         | 1104        |
|    total_timesteps      | 577536      |
| train/                  |             |
|    approx_kl            | 0.014145605 |
|    clip_fraction        | 0.0988      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.249      |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.56        |
|    n_updates            | 2810        |
|    policy_gradient_loss | -0.00323    |
|    std                  | 0.31        |
|    value_loss           | 7.33        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -187        |
| time/                   |             |
|    fps                  | 523         |
|    iterations           | 283         |
|    time_elapsed         | 1107        |
|    total_timesteps      | 579584      |
| train/                  |             |
|    approx_kl            | 0.016438331 |
|    clip_fraction        | 0.143       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.247      |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.77        |
|    n_updates            | 2820        |
|    policy_gradient_loss | 0.00292     |
|    std                  | 0.31        |
|    value_loss           | 7.32        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -191       |
| time/                   |            |
|    fps                  | 523        |
|    iterations           | 284        |
|    time_elapsed         | 1110       |
|    total_timesteps      | 581632     |
| train/                  |            |
|    approx_kl            | 0.15227365 |
|    clip_fraction        | 0.222      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.248     |
|    explained_variance   | 0.991      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.305      |
|    n_updates            | 2830       |
|    policy_gradient_loss | 0.00751    |
|    std                  | 0.314      |
|    value_loss           | 2.74       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -191        |
| time/                   |             |
|    fps                  | 524         |
|    iterations           | 285         |
|    time_elapsed         | 1113        |
|    total_timesteps      | 583680      |
| train/                  |             |
|    approx_kl            | 0.011070421 |
|    clip_fraction        | 0.0858      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.26       |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.59        |
|    n_updates            | 2840        |
|    policy_gradient_loss | -0.000467   |
|    std                  | 0.312       |
|    value_loss           | 5.96        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -194         |
| time/                   |              |
|    fps                  | 524          |
|    iterations           | 286          |
|    time_elapsed         | 1115         |
|    total_timesteps      | 585728       |
| train/                  |              |
|    approx_kl            | 0.0136916805 |
|    clip_fraction        | 0.144        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.259       |
|    explained_variance   | 0.994        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.917        |
|    n_updates            | 2850         |
|    policy_gradient_loss | -0.00177     |
|    std                  | 0.315        |
|    value_loss           | 5.99         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -209        |
| time/                   |             |
|    fps                  | 525         |
|    iterations           | 287         |
|    time_elapsed         | 1118        |
|    total_timesteps      | 587776      |
| train/                  |             |
|    approx_kl            | 0.017737556 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.264      |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 2.18        |
|    n_updates            | 2860        |
|    policy_gradient_loss | -0.000487   |
|    std                  | 0.315       |
|    value_loss           | 13.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 525         |
|    iterations           | 288         |
|    time_elapsed         | 1121        |
|    total_timesteps      | 589824      |
| train/                  |             |
|    approx_kl            | 0.012047863 |
|    clip_fraction        | 0.169       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.269      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.78        |
|    n_updates            | 2870        |
|    policy_gradient_loss | 0.00527     |
|    std                  | 0.318       |
|    value_loss           | 6.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -205        |
| time/                   |             |
|    fps                  | 526         |
|    iterations           | 289         |
|    time_elapsed         | 1124        |
|    total_timesteps      | 591872      |
| train/                  |             |
|    approx_kl            | 0.016358867 |
|    clip_fraction        | 0.195       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.261      |
|    explained_variance   | 0.995       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.01        |
|    n_updates            | 2880        |
|    policy_gradient_loss | 0.00201     |
|    std                  | 0.309       |
|    value_loss           | 4.32        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -208        |
| time/                   |             |
|    fps                  | 526         |
|    iterations           | 290         |
|    time_elapsed         | 1127        |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.027653558 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.236      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.038       |
|    n_updates            | 2890        |
|    policy_gradient_loss | 0.00662     |
|    std                  | 0.306       |
|    value_loss           | 1.63        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -202         |
| time/                   |              |
|    fps                  | 527          |
|    iterations           | 291          |
|    time_elapsed         | 1130         |
|    total_timesteps      | 595968       |
| train/                  |              |
|    approx_kl            | 0.0074238842 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.245       |
|    explained_variance   | 0.996        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.65         |
|    n_updates            | 2900         |
|    policy_gradient_loss | -0.000818    |
|    std                  | 0.312        |
|    value_loss           | 5.43         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -202        |
| time/                   |             |
|    fps                  | 527         |
|    iterations           | 292         |
|    time_elapsed         | 1133        |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.033138335 |
|    clip_fraction        | 0.204       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.263      |
|    explained_variance   | 1           |
|    learning_rate        | 0.0003      |
|    loss                 | 0.125       |
|    n_updates            | 2910        |
|    policy_gradient_loss | 0.00684     |
|    std                  | 0.317       |
|    value_loss           | 0.381       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 528         |
|    iterations           | 293         |
|    time_elapsed         | 1136        |
|    total_timesteps      | 600064      |
| train/                  |             |
|    approx_kl            | 0.013051811 |
|    clip_fraction        | 0.0495      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.27       |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.855       |
|    n_updates            | 2920        |
|    policy_gradient_loss | -0.00478    |
|    std                  | 0.318       |
|    value_loss           | 25.1        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -205        |
| time/                   |             |
|    fps                  | 528         |
|    iterations           | 294         |
|    time_elapsed         | 1139        |
|    total_timesteps      | 602112      |
| train/                  |             |
|    approx_kl            | 0.016010545 |
|    clip_fraction        | 0.109       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.265      |
|    explained_variance   | 0.979       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.986       |
|    n_updates            | 2930        |
|    policy_gradient_loss | -0.00324    |
|    std                  | 0.313       |
|    value_loss           | 6.81        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 528         |
|    iterations           | 295         |
|    time_elapsed         | 1142        |
|    total_timesteps      | 604160      |
| train/                  |             |
|    approx_kl            | 0.013521591 |
|    clip_fraction        | 0.137       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.255      |
|    explained_variance   | 0.983       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.571       |
|    n_updates            | 2940        |
|    policy_gradient_loss | 0.0018      |
|    std                  | 0.311       |
|    value_loss           | 5.05        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -194       |
| time/                   |            |
|    fps                  | 529        |
|    iterations           | 296        |
|    time_elapsed         | 1145       |
|    total_timesteps      | 606208     |
| train/                  |            |
|    approx_kl            | 0.01510392 |
|    clip_fraction        | 0.153      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.269     |
|    explained_variance   | 0.986      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.729      |
|    n_updates            | 2950       |
|    policy_gradient_loss | 0.00572    |
|    std                  | 0.324      |
|    value_loss           | 2.97       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -197        |
| time/                   |             |
|    fps                  | 529         |
|    iterations           | 297         |
|    time_elapsed         | 1148        |
|    total_timesteps      | 608256      |
| train/                  |             |
|    approx_kl            | 0.008757123 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.289      |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.173       |
|    n_updates            | 2960        |
|    policy_gradient_loss | -0.000923   |
|    std                  | 0.321       |
|    value_loss           | 10.2        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -198        |
| time/                   |             |
|    fps                  | 529         |
|    iterations           | 298         |
|    time_elapsed         | 1151        |
|    total_timesteps      | 610304      |
| train/                  |             |
|    approx_kl            | 0.006022894 |
|    clip_fraction        | 0.0711      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.284      |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.47        |
|    n_updates            | 2970        |
|    policy_gradient_loss | 0.0017      |
|    std                  | 0.322       |
|    value_loss           | 6.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -200        |
| time/                   |             |
|    fps                  | 530         |
|    iterations           | 299         |
|    time_elapsed         | 1154        |
|    total_timesteps      | 612352      |
| train/                  |             |
|    approx_kl            | 0.009082436 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.282      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.95        |
|    n_updates            | 2980        |
|    policy_gradient_loss | -0.000819   |
|    std                  | 0.322       |
|    value_loss           | 6.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -197        |
| time/                   |             |
|    fps                  | 530         |
|    iterations           | 300         |
|    time_elapsed         | 1157        |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.009744996 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.279      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0844      |
|    n_updates            | 2990        |
|    policy_gradient_loss | 0.00227     |
|    std                  | 0.318       |
|    value_loss           | 0.705       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 530         |
|    iterations           | 301         |
|    time_elapsed         | 1161        |
|    total_timesteps      | 616448      |
| train/                  |             |
|    approx_kl            | 0.016213264 |
|    clip_fraction        | 0.157       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.281      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.13        |
|    n_updates            | 3000        |
|    policy_gradient_loss | 0.00224     |
|    std                  | 0.323       |
|    value_loss           | 1.37        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -205       |
| time/                   |            |
|    fps                  | 530        |
|    iterations           | 302        |
|    time_elapsed         | 1164       |
|    total_timesteps      | 618496     |
| train/                  |            |
|    approx_kl            | 0.00245565 |
|    clip_fraction        | 0.0211     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.289     |
|    explained_variance   | 0.949      |
|    learning_rate        | 0.0003     |
|    loss                 | 36.8       |
|    n_updates            | 3010       |
|    policy_gradient_loss | -0.00123   |
|    std                  | 0.323      |
|    value_loss           | 73.3       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -205        |
| time/                   |             |
|    fps                  | 531         |
|    iterations           | 303         |
|    time_elapsed         | 1167        |
|    total_timesteps      | 620544      |
| train/                  |             |
|    approx_kl            | 0.007162337 |
|    clip_fraction        | 0.033       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.287      |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | 25.6        |
|    n_updates            | 3020        |
|    policy_gradient_loss | -0.00237    |
|    std                  | 0.322       |
|    value_loss           | 58          |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -201        |
| time/                   |             |
|    fps                  | 531         |
|    iterations           | 304         |
|    time_elapsed         | 1170        |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.020808041 |
|    clip_fraction        | 0.198       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.281      |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.79        |
|    n_updates            | 3030        |
|    policy_gradient_loss | 0.00352     |
|    std                  | 0.317       |
|    value_loss           | 2.78        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -203        |
| time/                   |             |
|    fps                  | 531         |
|    iterations           | 305         |
|    time_elapsed         | 1174        |
|    total_timesteps      | 624640      |
| train/                  |             |
|    approx_kl            | 0.033315685 |
|    clip_fraction        | 0.192       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.27       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.227       |
|    n_updates            | 3040        |
|    policy_gradient_loss | 0.0034      |
|    std                  | 0.316       |
|    value_loss           | 3.96        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -203         |
| time/                   |              |
|    fps                  | 532          |
|    iterations           | 306          |
|    time_elapsed         | 1177         |
|    total_timesteps      | 626688       |
| train/                  |              |
|    approx_kl            | 0.0069872565 |
|    clip_fraction        | 0.0499       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.269       |
|    explained_variance   | 0.902        |
|    learning_rate        | 0.0003       |
|    loss                 | 12.1         |
|    n_updates            | 3050         |
|    policy_gradient_loss | -0.00108     |
|    std                  | 0.318        |
|    value_loss           | 57.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -199        |
| time/                   |             |
|    fps                  | 532         |
|    iterations           | 307         |
|    time_elapsed         | 1180        |
|    total_timesteps      | 628736      |
| train/                  |             |
|    approx_kl            | 0.013112254 |
|    clip_fraction        | 0.135       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.271      |
|    explained_variance   | 0.992       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.26        |
|    n_updates            | 3060        |
|    policy_gradient_loss | 0.0019      |
|    std                  | 0.315       |
|    value_loss           | 4.56        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -249       |
| time/                   |            |
|    fps                  | 532        |
|    iterations           | 308        |
|    time_elapsed         | 1183       |
|    total_timesteps      | 630784     |
| train/                  |            |
|    approx_kl            | 0.02776616 |
|    clip_fraction        | 0.151      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.244     |
|    explained_variance   | 0.989      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.829      |
|    n_updates            | 3070       |
|    policy_gradient_loss | -0.00124   |
|    std                  | 0.305      |
|    value_loss           | 5.59       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -270         |
| time/                   |              |
|    fps                  | 533          |
|    iterations           | 309          |
|    time_elapsed         | 1186         |
|    total_timesteps      | 632832       |
| train/                  |              |
|    approx_kl            | 0.0030469315 |
|    clip_fraction        | 0.0276       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.232       |
|    explained_variance   | 0.81         |
|    learning_rate        | 0.0003       |
|    loss                 | 174          |
|    n_updates            | 3080         |
|    policy_gradient_loss | -0.00267     |
|    std                  | 0.305        |
|    value_loss           | 384          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -280         |
| time/                   |              |
|    fps                  | 533          |
|    iterations           | 310          |
|    time_elapsed         | 1189         |
|    total_timesteps      | 634880       |
| train/                  |              |
|    approx_kl            | 0.0049322527 |
|    clip_fraction        | 0.0166       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.233       |
|    explained_variance   | 0.944        |
|    learning_rate        | 0.0003       |
|    loss                 | 63.6         |
|    n_updates            | 3090         |
|    policy_gradient_loss | -0.00157     |
|    std                  | 0.306        |
|    value_loss           | 271          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -292        |
| time/                   |             |
|    fps                  | 534         |
|    iterations           | 311         |
|    time_elapsed         | 1192        |
|    total_timesteps      | 636928      |
| train/                  |             |
|    approx_kl            | 0.002091785 |
|    clip_fraction        | 0.0343      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.235      |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 44.8        |
|    n_updates            | 3100        |
|    policy_gradient_loss | -0.00194    |
|    std                  | 0.306       |
|    value_loss           | 236         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -318        |
| time/                   |             |
|    fps                  | 534         |
|    iterations           | 312         |
|    time_elapsed         | 1194        |
|    total_timesteps      | 638976      |
| train/                  |             |
|    approx_kl            | 0.004928514 |
|    clip_fraction        | 0.0483      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.237      |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | 557         |
|    n_updates            | 3110        |
|    policy_gradient_loss | 5.42e-05    |
|    std                  | 0.308       |
|    value_loss           | 594         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -326         |
| time/                   |              |
|    fps                  | 535          |
|    iterations           | 313          |
|    time_elapsed         | 1197         |
|    total_timesteps      | 641024       |
| train/                  |              |
|    approx_kl            | 0.0047986424 |
|    clip_fraction        | 0.0452       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.243       |
|    explained_variance   | 0.958        |
|    learning_rate        | 0.0003       |
|    loss                 | 216          |
|    n_updates            | 3120         |
|    policy_gradient_loss | -0.00116     |
|    std                  | 0.309        |
|    value_loss           | 494          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -346        |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 314         |
|    time_elapsed         | 1201        |
|    total_timesteps      | 643072      |
| train/                  |             |
|    approx_kl            | 0.013523996 |
|    clip_fraction        | 0.0593      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.247      |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 247         |
|    n_updates            | 3130        |
|    policy_gradient_loss | 0.00551     |
|    std                  | 0.311       |
|    value_loss           | 357         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -355        |
| time/                   |             |
|    fps                  | 535         |
|    iterations           | 315         |
|    time_elapsed         | 1204        |
|    total_timesteps      | 645120      |
| train/                  |             |
|    approx_kl            | 0.005205239 |
|    clip_fraction        | 0.0388      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.254      |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.0003      |
|    loss                 | 147         |
|    n_updates            | 3140        |
|    policy_gradient_loss | -0.00255    |
|    std                  | 0.314       |
|    value_loss           | 469         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -364       |
| time/                   |            |
|    fps                  | 536        |
|    iterations           | 316        |
|    time_elapsed         | 1207       |
|    total_timesteps      | 647168     |
| train/                  |            |
|    approx_kl            | 0.01788153 |
|    clip_fraction        | 0.0943     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.257     |
|    explained_variance   | 0.966      |
|    learning_rate        | 0.0003     |
|    loss                 | 166        |
|    n_updates            | 3150       |
|    policy_gradient_loss | 0.000807   |
|    std                  | 0.313      |
|    value_loss           | 292        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -348        |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 317         |
|    time_elapsed         | 1210        |
|    total_timesteps      | 649216      |
| train/                  |             |
|    approx_kl            | 0.079709604 |
|    clip_fraction        | 0.132       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.25       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | 14.2        |
|    n_updates            | 3160        |
|    policy_gradient_loss | 0.0141      |
|    std                  | 0.31        |
|    value_loss           | 346         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -319        |
| time/                   |             |
|    fps                  | 536         |
|    iterations           | 318         |
|    time_elapsed         | 1213        |
|    total_timesteps      | 651264      |
| train/                  |             |
|    approx_kl            | 0.006434887 |
|    clip_fraction        | 0.0857      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.248      |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | 61          |
|    n_updates            | 3170        |
|    policy_gradient_loss | 0.00171     |
|    std                  | 0.311       |
|    value_loss           | 289         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -293        |
| time/                   |             |
|    fps                  | 537         |
|    iterations           | 319         |
|    time_elapsed         | 1216        |
|    total_timesteps      | 653312      |
| train/                  |             |
|    approx_kl            | 0.014218153 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.261      |
|    explained_variance   | 0.879       |
|    learning_rate        | 0.0003      |
|    loss                 | 10.5        |
