Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00297     |
|    std                  | 0.934        |
|    value_loss           | 8.18         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 784          |
|    ep_rew_mean          | 131          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 390          |
|    time_elapsed         | 400          |
|    total_timesteps      | 399360       |
| train/                  |              |
|    approx_kl            | 0.0046754163 |
|    clip_fraction        | 0.0161       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.629        |
|    learning_rate        | 0.0003       |
|    loss                 | 594          |
|    n_updates            | 1556         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.933        |
|    value_loss           | 589          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 793          |
|    ep_rew_mean          | 132          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 391          |
|    time_elapsed         | 401          |
|    total_timesteps      | 400384       |
| train/                  |              |
|    approx_kl            | 0.0015733772 |
|    clip_fraction        | 0.000732     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.839        |
|    learning_rate        | 0.0003       |
|    loss                 | 39           |
|    n_updates            | 1560         |
|    policy_gradient_loss | -0.00118     |
|    std                  | 0.933        |
|    value_loss           | 247          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 801          |
|    ep_rew_mean          | 133          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 392          |
|    time_elapsed         | 402          |
|    total_timesteps      | 401408       |
| train/                  |              |
|    approx_kl            | 0.0061373706 |
|    clip_fraction        | 0.0476       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.69        |
|    explained_variance   | 0.971        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.42         |
|    n_updates            | 1564         |
|    policy_gradient_loss | -0.000372    |
|    std                  | 0.934        |
|    value_loss           | 6.18         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 801         |
|    ep_rew_mean          | 132         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 393         |
|    time_elapsed         | 403         |
|    total_timesteps      | 402432      |
| train/                  |             |
|    approx_kl            | 0.006694139 |
|    clip_fraction        | 0.0681      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0958      |
|    n_updates            | 1568        |
|    policy_gradient_loss | -0.00301    |
|    std                  | 0.934       |
|    value_loss           | 6.43        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 801         |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 394         |
|    time_elapsed         | 404         |
|    total_timesteps      | 403456      |
| train/                  |             |
|    approx_kl            | 0.008521024 |
|    clip_fraction        | 0.0508      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 17.3        |
|    n_updates            | 1572        |
|    policy_gradient_loss | -0.00522    |
|    std                  | 0.934       |
|    value_loss           | 27.7        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 812          |
|    ep_rew_mean          | 133          |
| time/                   |              |
|    fps                  | 998          |
|    iterations           | 395          |
|    time_elapsed         | 405          |
|    total_timesteps      | 404480       |
| train/                  |              |
|    approx_kl            | 0.0092267655 |
|    clip_fraction        | 0.149        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.984        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.454        |
|    n_updates            | 1576         |
|    policy_gradient_loss | -0.00519     |
|    std                  | 0.938        |
|    value_loss           | 6.79         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 804          |
|    ep_rew_mean          | 133          |
| time/                   |              |
|    fps                  | 998          |
|    iterations           | 396          |
|    time_elapsed         | 406          |
|    total_timesteps      | 405504       |
| train/                  |              |
|    approx_kl            | 0.0050354395 |
|    clip_fraction        | 0.0276       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.909        |
|    learning_rate        | 0.0003       |
|    loss                 | 9.98         |
|    n_updates            | 1580         |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.937        |
|    value_loss           | 131          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 812          |
|    ep_rew_mean          | 135          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 397          |
|    time_elapsed         | 407          |
|    total_timesteps      | 406528       |
| train/                  |              |
|    approx_kl            | 0.0014874615 |
|    clip_fraction        | 0.000977     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.793        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.536        |
|    n_updates            | 1584         |
|    policy_gradient_loss | -0.00158     |
|    std                  | 0.938        |
|    value_loss           | 426          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 812         |
|    ep_rew_mean          | 134         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 398         |
|    time_elapsed         | 408         |
|    total_timesteps      | 407552      |
| train/                  |             |
|    approx_kl            | 0.010676216 |
|    clip_fraction        | 0.0625      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.993       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.63        |
|    n_updates            | 1588        |
|    policy_gradient_loss | -0.000351   |
|    std                  | 0.936       |
|    value_loss           | 4.44        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 820          |
|    ep_rew_mean          | 134          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 399          |
|    time_elapsed         | 409          |
|    total_timesteps      | 408576       |
| train/                  |              |
|    approx_kl            | 0.0064900424 |
|    clip_fraction        | 0.0776       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.7         |
|    explained_variance   | 0.994        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.617        |
|    n_updates            | 1592         |
|    policy_gradient_loss | -0.00066     |
|    std                  | 0.937        |
|    value_loss           | 2.87         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 823         |
|    ep_rew_mean          | 136         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 400         |
|    time_elapsed         | 411         |
|    total_timesteps      | 409600      |
| train/                  |             |
|    approx_kl            | 0.005922688 |
|    clip_fraction        | 0.0503      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.998       |
|    n_updates            | 1596        |
|    policy_gradient_loss | 0.00223     |
|    std                  | 0.94        |
|    value_loss           | 4.8         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 823          |
|    ep_rew_mean          | 136          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 401          |
|    time_elapsed         | 412          |
|    total_timesteps      | 410624       |
| train/                  |              |
|    approx_kl            | 0.0021004207 |
|    clip_fraction        | 0.00635      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | 0.742        |
|    learning_rate        | 0.0003       |
|    loss                 | 55.9         |
|    n_updates            | 1600         |
|    policy_gradient_loss | -0.000702    |
|    std                  | 0.94         |
|    value_loss           | 214          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 823         |
|    ep_rew_mean          | 135         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 402         |
|    time_elapsed         | 413         |
|    total_timesteps      | 411648      |
| train/                  |             |
|    approx_kl            | 0.009832127 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.85        |
|    n_updates            | 1604        |
|    policy_gradient_loss | -0.00609    |
|    std                  | 0.94        |
|    value_loss           | 11.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 834         |
|    ep_rew_mean          | 139         |
| time/                   |             |
|    fps                  | 995         |
|    iterations           | 403         |
|    time_elapsed         | 414         |
|    total_timesteps      | 412672      |
| train/                  |             |
|    approx_kl            | 0.008594994 |
|    clip_fraction        | 0.073       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.0003      |
|    loss                 | 11.8        |
|    n_updates            | 1608        |
|    policy_gradient_loss | 0.000403    |
|    std                  | 0.944       |
|    value_loss           | 18.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 138         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 404         |
|    time_elapsed         | 415         |
|    total_timesteps      | 413696      |
| train/                  |             |
|    approx_kl            | 0.008464824 |
|    clip_fraction        | 0.0613      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.952       |
|    learning_rate        | 0.0003      |
|    loss                 | 45.3        |
|    n_updates            | 1612        |
|    policy_gradient_loss | -0.00619    |
|    std                  | 0.947       |
|    value_loss           | 85.9        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 826          |
|    ep_rew_mean          | 138          |
| time/                   |              |
|    fps                  | 995          |
|    iterations           | 405          |
|    time_elapsed         | 416          |
|    total_timesteps      | 414720       |
| train/                  |              |
|    approx_kl            | 0.0057019964 |
|    clip_fraction        | 0.0852       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.72        |
|    explained_variance   | 0.957        |
|    learning_rate        | 0.0003       |
|    loss                 | 78.6         |
|    n_updates            | 1616         |
|    policy_gradient_loss | -0.00632     |
|    std                  | 0.946        |
|    value_loss           | 105          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 834         |
|    ep_rew_mean          | 138         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 406         |
|    time_elapsed         | 417         |
|    total_timesteps      | 415744      |
| train/                  |             |
|    approx_kl            | 0.011871133 |
|    clip_fraction        | 0.0908      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.72       |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 4.24        |
|    n_updates            | 1620        |
|    policy_gradient_loss | -0.00298    |
|    std                  | 0.945       |
|    value_loss           | 7           |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 826          |
|    ep_rew_mean          | 136          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 407          |
|    time_elapsed         | 418          |
|    total_timesteps      | 416768       |
| train/                  |              |
|    approx_kl            | 0.0059060333 |
|    clip_fraction        | 0.0781       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.73        |
|    explained_variance   | 0.993        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.439        |
|    n_updates            | 1624         |
|    policy_gradient_loss | 0.00227      |
|    std                  | 0.955        |
|    value_loss           | 3.22         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 135         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 408         |
|    time_elapsed         | 419         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.005566937 |
|    clip_fraction        | 0.0923      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.678       |
|    learning_rate        | 0.0003      |
|    loss                 | 480         |
|    n_updates            | 1628        |
|    policy_gradient_loss | 0.00181     |
|    std                  | 0.956       |
|    value_loss           | 491         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 826          |
|    ep_rew_mean          | 134          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 409          |
|    time_elapsed         | 420          |
|    total_timesteps      | 418816       |
| train/                  |              |
|    approx_kl            | 0.0034934566 |
|    clip_fraction        | 0.0278       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.965        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.53         |
|    n_updates            | 1632         |
|    policy_gradient_loss | -0.000888    |
|    std                  | 0.958        |
|    value_loss           | 8.6          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 826          |
|    ep_rew_mean          | 134          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 410          |
|    time_elapsed         | 421          |
|    total_timesteps      | 419840       |
| train/                  |              |
|    approx_kl            | 0.0064411457 |
|    clip_fraction        | 0.0701       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.972        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.92         |
|    n_updates            | 1636         |
|    policy_gradient_loss | -0.00441     |
|    std                  | 0.959        |
|    value_loss           | 9.14         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 134         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 411         |
|    time_elapsed         | 422         |
|    total_timesteps      | 420864      |
| train/                  |             |
|    approx_kl            | 0.014511412 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.28        |
|    n_updates            | 1640        |
|    policy_gradient_loss | -0.00258    |
|    std                  | 0.959       |
|    value_loss           | 3.18        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 133         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 412         |
|    time_elapsed         | 423         |
|    total_timesteps      | 421888      |
| train/                  |             |
|    approx_kl            | 0.004644147 |
|    clip_fraction        | 0.0676      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.229       |
|    n_updates            | 1644        |
|    policy_gradient_loss | -8.56e-05   |
|    std                  | 0.958       |
|    value_loss           | 1.08        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 133         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 413         |
|    time_elapsed         | 424         |
|    total_timesteps      | 422912      |
| train/                  |             |
|    approx_kl            | 0.008500593 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.57        |
|    n_updates            | 1648        |
|    policy_gradient_loss | 0.00324     |
|    std                  | 0.954       |
|    value_loss           | 14.5        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 826         |
|    ep_rew_mean          | 132         |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 414         |
|    time_elapsed         | 425         |
|    total_timesteps      | 423936      |
| train/                  |             |
|    approx_kl            | 0.012519104 |
|    clip_fraction        | 0.0889      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.957       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.534       |
|    n_updates            | 1652        |
|    policy_gradient_loss | 0.000153    |
|    std                  | 0.951       |
|    value_loss           | 5.27        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 810         |
|    ep_rew_mean          | 131         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 415         |
|    time_elapsed         | 426         |
|    total_timesteps      | 424960      |
| train/                  |             |
|    approx_kl            | 0.012914935 |
|    clip_fraction        | 0.129       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.595       |
|    n_updates            | 1656        |
|    policy_gradient_loss | -0.00349    |
|    std                  | 0.953       |
|    value_loss           | 3.66        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 794          |
|    ep_rew_mean          | 127          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 416          |
|    time_elapsed         | 427          |
|    total_timesteps      | 425984       |
| train/                  |              |
|    approx_kl            | 0.0048337546 |
|    clip_fraction        | 0.0439       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0.546        |
|    learning_rate        | 0.0003       |
|    loss                 | 40           |
|    n_updates            | 1660         |
|    policy_gradient_loss | -0.00102     |
|    std                  | 0.954        |
|    value_loss           | 721          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 794          |
|    ep_rew_mean          | 128          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 417          |
|    time_elapsed         | 428          |
|    total_timesteps      | 427008       |
| train/                  |              |
|    approx_kl            | 0.0006518353 |
|    clip_fraction        | 0.000244     |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.74        |
|    explained_variance   | 0.683        |
|    learning_rate        | 0.0003       |
|    loss                 | 361          |
|    n_updates            | 1664         |
|    policy_gradient_loss | -0.00237     |
|    std                  | 0.954        |
|    value_loss           | 781          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 778          |
|    ep_rew_mean          | 125          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 418          |
|    time_elapsed         | 429          |
|    total_timesteps      | 428032       |
| train/                  |              |
|    approx_kl            | 0.0060979836 |
|    clip_fraction        | 0.0645       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.991        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.97         |
|    n_updates            | 1668         |
|    policy_gradient_loss | 0.00223      |
|    std                  | 0.958        |
|    value_loss           | 5.13         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 770          |
|    ep_rew_mean          | 124          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 419          |
|    time_elapsed         | 429          |
|    total_timesteps      | 429056       |
| train/                  |              |
|    approx_kl            | 0.0026863916 |
|    clip_fraction        | 0.0176       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.675        |
|    learning_rate        | 0.0003       |
|    loss                 | 66.1         |
|    n_updates            | 1672         |
|    policy_gradient_loss | 0.00217      |
|    std                  | 0.959        |
|    value_loss           | 693          |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 758           |
|    ep_rew_mean          | 123           |
| time/                   |               |
|    fps                  | 997           |
|    iterations           | 420           |
|    time_elapsed         | 431           |
|    total_timesteps      | 430080        |
| train/                  |               |
|    approx_kl            | 0.00090977876 |
|    clip_fraction        | 0.00122       |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.75         |
|    explained_variance   | 0.871         |
|    learning_rate        | 0.0003        |
|    loss                 | 122           |
|    n_updates            | 1676          |
|    policy_gradient_loss | -0.000911     |
|    std                  | 0.962         |
|    value_loss           | 242           |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 758         |
|    ep_rew_mean          | 122         |
| time/                   |             |
|    fps                  | 998         |
|    iterations           | 421         |
|    time_elapsed         | 431         |
|    total_timesteps      | 431104      |
| train/                  |             |
|    approx_kl            | 0.001962672 |
|    clip_fraction        | 0.00439     |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.629       |
|    learning_rate        | 0.0003      |
|    loss                 | 41.2        |
|    n_updates            | 1680        |
|    policy_gradient_loss | -0.00143    |
|    std                  | 0.963       |
|    value_loss           | 222         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 759          |
|    ep_rew_mean          | 120          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 422          |
|    time_elapsed         | 433          |
|    total_timesteps      | 432128       |
| train/                  |              |
|    approx_kl            | 0.0047379807 |
|    clip_fraction        | 0.0325       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.938        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.88         |
|    n_updates            | 1684         |
|    policy_gradient_loss | -0.000818    |
|    std                  | 0.961        |
|    value_loss           | 20.4         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 748         |
|    ep_rew_mean          | 118         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 423         |
|    time_elapsed         | 434         |
|    total_timesteps      | 433152      |
| train/                  |             |
|    approx_kl            | 0.004500214 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0003      |
|    loss                 | 27.3        |
|    n_updates            | 1688        |
|    policy_gradient_loss | -0.00512    |
|    std                  | 0.961       |
|    value_loss           | 60.8        |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 756           |
|    ep_rew_mean          | 118           |
| time/                   |               |
|    fps                  | 997           |
|    iterations           | 424           |
|    time_elapsed         | 435           |
|    total_timesteps      | 434176        |
| train/                  |               |
|    approx_kl            | 0.00043156568 |
|    clip_fraction        | 0             |
|    clip_range           | 0.2           |
|    entropy_loss         | -2.75         |
|    explained_variance   | 0.706         |
|    learning_rate        | 0.0003        |
|    loss                 | 92.9          |
|    n_updates            | 1692          |
|    policy_gradient_loss | 0.000131      |
|    std                  | 0.961         |
|    value_loss           | 424           |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 756          |
|    ep_rew_mean          | 118          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 425          |
|    time_elapsed         | 436          |
|    total_timesteps      | 435200       |
| train/                  |              |
|    approx_kl            | 0.0007299153 |
|    clip_fraction        | 0.00171      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.75        |
|    explained_variance   | 0.834        |
|    learning_rate        | 0.0003       |
|    loss                 | 54.1         |
|    n_updates            | 1696         |
|    policy_gradient_loss | 0.000247     |
|    std                  | 0.961        |
|    value_loss           | 116          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 756         |
|    ep_rew_mean          | 118         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 426         |
|    time_elapsed         | 437         |
|    total_timesteps      | 436224      |
| train/                  |             |
|    approx_kl            | 0.008213529 |
|    clip_fraction        | 0.0557      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.75       |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.0003      |
|    loss                 | 3.75        |
|    n_updates            | 1700        |
|    policy_gradient_loss | -0.00465    |
|    std                  | 0.961       |
|    value_loss           | 30.4        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 749         |
|    ep_rew_mean          | 119         |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 427         |
|    time_elapsed         | 438         |
|    total_timesteps      | 437248      |
| train/                  |             |
|    approx_kl            | 0.008266123 |
|    clip_fraction        | 0.0803      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.56        |
|    n_updates            | 1704        |
|    policy_gradient_loss | -0.000517   |
|    std                  | 0.965       |
|    value_loss           | 10.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 749          |
|    ep_rew_mean          | 119          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 428          |
|    time_elapsed         | 439          |
|    total_timesteps      | 438272       |
| train/                  |              |
|    approx_kl            | 0.0048215073 |
|    clip_fraction        | 0.0146       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.76         |
|    learning_rate        | 0.0003       |
|    loss                 | 132          |
|    n_updates            | 1708         |
|    policy_gradient_loss | -0.0033      |
|    std                  | 0.965        |
|    value_loss           | 574          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 741          |
|    ep_rew_mean          | 118          |
| time/                   |              |
|    fps                  | 997          |
|    iterations           | 429          |
|    time_elapsed         | 440          |
|    total_timesteps      | 439296       |
| train/                  |              |
|    approx_kl            | 0.0075809015 |
|    clip_fraction        | 0.072        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.902        |
|    learning_rate        | 0.0003       |
|    loss                 | 17.3         |
|    n_updates            | 1712         |
|    policy_gradient_loss | -0.00535     |
|    std                  | 0.964        |
|    value_loss           | 50.4         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 750          |
|    ep_rew_mean          | 119          |
| time/                   |              |
|    fps                  | 996          |
|    iterations           | 430          |
|    time_elapsed         | 442          |
|    total_timesteps      | 440320       |
| train/                  |              |
|    approx_kl            | 0.0014622675 |
|    clip_fraction        | 0.00708      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.818        |
|    learning_rate        | 0.0003       |
|    loss                 | 57.1         |
|    n_updates            | 1716         |
|    policy_gradient_loss | -0.00245     |
|    std                  | 0.963        |
|    value_loss           | 199          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 758          |
|    ep_rew_mean          | 120          |
| time/                   |              |
|    fps                  | 995          |
|    iterations           | 431          |
|    time_elapsed         | 443          |
|    total_timesteps      | 441344       |
| train/                  |              |
|    approx_kl            | 0.0029208867 |
|    clip_fraction        | 0.0745       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.992        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.898        |
|    n_updates            | 1720         |
|    policy_gradient_loss | -0.00303     |
|    std                  | 0.967        |
|    value_loss           | 5.64         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 758          |
|    ep_rew_mean          | 120          |
| time/                   |              |
|    fps                  | 995          |
|    iterations           | 432          |
|    time_elapsed         | 444          |
|    total_timesteps      | 442368       |
| train/                  |              |
|    approx_kl            | 0.0074176826 |
|    clip_fraction        | 0.0867       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.77        |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.0003       |
|    loss                 | 4.81         |
|    n_updates            | 1724         |
|    policy_gradient_loss | -0.00317     |
|    std                  | 0.964        |
|    value_loss           | 14.3         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 758         |
|    ep_rew_mean          | 119         |
| time/                   |             |
|    fps                  | 995         |
|    iterations           | 433         |
|    time_elapsed         | 445         |
|    total_timesteps      | 443392      |
| train/                  |             |
|    approx_kl            | 0.004743202 |
|    clip_fraction        | 0.0281      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 5.64        |
|    n_updates            | 1728        |
|    policy_gradient_loss | -0.00205    |
|    std                  | 0.961       |
|    value_loss           | 22.4        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 755          |
|    ep_rew_mean          | 120          |
| time/                   |              |
|    fps                  | 995          |
|    iterations           | 434          |
|    time_elapsed         | 446          |
|    total_timesteps      | 444416       |
| train/                  |              |
|    approx_kl            | 0.0054723127 |
|    clip_fraction        | 0.0544       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.76        |
|    explained_variance   | 0.944        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.99         |
|    n_updates            | 1732         |
