Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.0057802773 |
|    clip_fraction        | 0.0429       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.476       |
|    explained_variance   | 0.878        |
|    learning_rate        | 0.0003       |
|    loss                 | 5.97         |
|    n_updates            | 2590         |
|    policy_gradient_loss | -0.00473     |
|    std                  | 0.39         |
|    value_loss           | 64.9         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -208       |
| time/                   |            |
|    fps                  | 675        |
|    iterations           | 261        |
|    time_elapsed         | 791        |
|    total_timesteps      | 534528     |
| train/                  |            |
|    approx_kl            | 0.02033966 |
|    clip_fraction        | 0.141      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.477     |
|    explained_variance   | 0.958      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0584     |
|    n_updates            | 2600       |
|    policy_gradient_loss | 0.00845    |
|    std                  | 0.392      |
|    value_loss           | 5.74       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -217        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 262         |
|    time_elapsed         | 794         |
|    total_timesteps      | 536576      |
| train/                  |             |
|    approx_kl            | 0.008455824 |
|    clip_fraction        | 0.0431      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.481      |
|    explained_variance   | 0.92        |
|    learning_rate        | 0.0003      |
|    loss                 | 60.8        |
|    n_updates            | 2610        |
|    policy_gradient_loss | 0.000711    |
|    std                  | 0.39        |
|    value_loss           | 78.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -213         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 263          |
|    time_elapsed         | 797          |
|    total_timesteps      | 538624       |
| train/                  |              |
|    approx_kl            | 0.0077414312 |
|    clip_fraction        | 0.0487       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.479       |
|    explained_variance   | 0.953        |
|    learning_rate        | 0.0003       |
|    loss                 | 7.8          |
|    n_updates            | 2620         |
|    policy_gradient_loss | -0.00545     |
|    std                  | 0.392        |
|    value_loss           | 37.6         |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -230       |
| time/                   |            |
|    fps                  | 675        |
|    iterations           | 264        |
|    time_elapsed         | 800        |
|    total_timesteps      | 540672     |
| train/                  |            |
|    approx_kl            | 0.11897967 |
|    clip_fraction        | 0.226      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.478     |
|    explained_variance   | 0.99       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.203      |
|    n_updates            | 2630       |
|    policy_gradient_loss | 0.0105     |
|    std                  | 0.39       |
|    value_loss           | 1.06       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -255         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 265          |
|    time_elapsed         | 803          |
|    total_timesteps      | 542720       |
| train/                  |              |
|    approx_kl            | 0.0032922318 |
|    clip_fraction        | 0.152        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.474       |
|    explained_variance   | 0.961        |
|    learning_rate        | 0.0003       |
|    loss                 | 22.8         |
|    n_updates            | 2640         |
|    policy_gradient_loss | 0.0103       |
|    std                  | 0.389        |
|    value_loss           | 80.2         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -271         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 266          |
|    time_elapsed         | 806          |
|    total_timesteps      | 544768       |
| train/                  |              |
|    approx_kl            | 0.0019537099 |
|    clip_fraction        | 0.0336       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.474       |
|    explained_variance   | 0.974        |
|    learning_rate        | 0.0003       |
|    loss                 | 2.92         |
|    n_updates            | 2650         |
|    policy_gradient_loss | -0.00384     |
|    std                  | 0.388        |
|    value_loss           | 144          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -330        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 267         |
|    time_elapsed         | 809         |
|    total_timesteps      | 546816      |
| train/                  |             |
|    approx_kl            | 0.006634277 |
|    clip_fraction        | 0.048       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.471      |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | 26.6        |
|    n_updates            | 2660        |
|    policy_gradient_loss | -0.00527    |
|    std                  | 0.387       |
|    value_loss           | 170         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -304        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 268         |
|    time_elapsed         | 812         |
|    total_timesteps      | 548864      |
| train/                  |             |
|    approx_kl            | 0.003875806 |
|    clip_fraction        | 0.0509      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.468      |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 47.4        |
|    n_updates            | 2670        |
|    policy_gradient_loss | -0.00451    |
|    std                  | 0.386       |
|    value_loss           | 179         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -336        |
| time/                   |             |
|    fps                  | 676         |
|    iterations           | 269         |
|    time_elapsed         | 814         |
|    total_timesteps      | 550912      |
| train/                  |             |
|    approx_kl            | 0.058812127 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.47       |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 430         |
|    n_updates            | 2680        |
|    policy_gradient_loss | 0.00162     |
|    std                  | 0.387       |
|    value_loss           | 263         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -398         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 270          |
|    time_elapsed         | 818          |
|    total_timesteps      | 552960       |
| train/                  |              |
|    approx_kl            | 0.0035159518 |
|    clip_fraction        | 0.031        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.471       |
|    explained_variance   | 0.953        |
|    learning_rate        | 0.0003       |
|    loss                 | 141          |
|    n_updates            | 2690         |
|    policy_gradient_loss | -0.00149     |
|    std                  | 0.389        |
|    value_loss           | 384          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -436        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 271         |
|    time_elapsed         | 822         |
|    total_timesteps      | 555008      |
| train/                  |             |
|    approx_kl            | 0.006899875 |
|    clip_fraction        | 0.0711      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.478      |
|    explained_variance   | 0.977       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.23        |
|    n_updates            | 2700        |
|    policy_gradient_loss | -0.00427    |
|    std                  | 0.392       |
|    value_loss           | 193         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -491        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 272         |
|    time_elapsed         | 824         |
|    total_timesteps      | 557056      |
| train/                  |             |
|    approx_kl            | 0.009371432 |
|    clip_fraction        | 0.0768      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.486      |
|    explained_variance   | 0.984       |
|    learning_rate        | 0.0003      |
|    loss                 | 28.4        |
|    n_updates            | 2710        |
|    policy_gradient_loss | -0.000269   |
|    std                  | 0.396       |
|    value_loss           | 162         |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -521       |
| time/                   |            |
|    fps                  | 675        |
|    iterations           | 273        |
|    time_elapsed         | 827        |
|    total_timesteps      | 559104     |
| train/                  |            |
|    approx_kl            | 0.00810551 |
|    clip_fraction        | 0.0724     |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.494     |
|    explained_variance   | 0.975      |
|    learning_rate        | 0.0003     |
|    loss                 | 61.6       |
|    n_updates            | 2720       |
|    policy_gradient_loss | -0.00486   |
|    std                  | 0.398      |
|    value_loss           | 260        |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -561        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 274         |
|    time_elapsed         | 830         |
|    total_timesteps      | 561152      |
| train/                  |             |
|    approx_kl            | 0.005985944 |
|    clip_fraction        | 0.0535      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.499      |
|    explained_variance   | 0.982       |
|    learning_rate        | 0.0003      |
|    loss                 | 80.5        |
|    n_updates            | 2730        |
|    policy_gradient_loss | -0.00153    |
|    std                  | 0.4         |
|    value_loss           | 601         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -559        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 275         |
|    time_elapsed         | 833         |
|    total_timesteps      | 563200      |
| train/                  |             |
|    approx_kl            | 0.005409779 |
|    clip_fraction        | 0.0406      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.501      |
|    explained_variance   | 0.958       |
|    learning_rate        | 0.0003      |
|    loss                 | 906         |
|    n_updates            | 2740        |
|    policy_gradient_loss | -0.00165    |
|    std                  | 0.399       |
|    value_loss           | 830         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -522         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 276          |
|    time_elapsed         | 836          |
|    total_timesteps      | 565248       |
| train/                  |              |
|    approx_kl            | 0.0076718815 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.502       |
|    explained_variance   | 0.977        |
|    learning_rate        | 0.0003       |
|    loss                 | 60           |
|    n_updates            | 2750         |
|    policy_gradient_loss | -0.00135     |
|    std                  | 0.4          |
|    value_loss           | 361          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -497        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 277         |
|    time_elapsed         | 839         |
|    total_timesteps      | 567296      |
| train/                  |             |
|    approx_kl            | 0.009041067 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.505      |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0003      |
|    loss                 | 99.3        |
|    n_updates            | 2760        |
|    policy_gradient_loss | 0.00112     |
|    std                  | 0.4         |
|    value_loss           | 308         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -504         |
| time/                   |              |
|    fps                  | 676          |
|    iterations           | 278          |
|    time_elapsed         | 842          |
|    total_timesteps      | 569344       |
| train/                  |              |
|    approx_kl            | 0.0071231574 |
|    clip_fraction        | 0.0458       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.497       |
|    explained_variance   | 0.902        |
|    learning_rate        | 0.0003       |
|    loss                 | 45.6         |
|    n_updates            | 2770         |
|    policy_gradient_loss | -0.000318    |
|    std                  | 0.396        |
|    value_loss           | 665          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -452         |
| time/                   |              |
|    fps                  | 676          |
|    iterations           | 279          |
|    time_elapsed         | 844          |
|    total_timesteps      | 571392       |
| train/                  |              |
|    approx_kl            | 0.0034971163 |
|    clip_fraction        | 0.046        |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.492       |
|    explained_variance   | 0.919        |
|    learning_rate        | 0.0003       |
|    loss                 | 284          |
|    n_updates            | 2780         |
|    policy_gradient_loss | -0.00204     |
|    std                  | 0.395        |
|    value_loss           | 520          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -378        |
| time/                   |             |
|    fps                  | 676         |
|    iterations           | 280         |
|    time_elapsed         | 847         |
|    total_timesteps      | 573440      |
| train/                  |             |
|    approx_kl            | 0.011039381 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.473      |
|    explained_variance   | 0.867       |
|    learning_rate        | 0.0003      |
|    loss                 | 4.56        |
|    n_updates            | 2790        |
|    policy_gradient_loss | 0.0166      |
|    std                  | 0.387       |
|    value_loss           | 38.8        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -354        |
| time/                   |             |
|    fps                  | 676         |
|    iterations           | 281         |
|    time_elapsed         | 850         |
|    total_timesteps      | 575488      |
| train/                  |             |
|    approx_kl            | 0.009576034 |
|    clip_fraction        | 0.0708      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.471      |
|    explained_variance   | 0.903       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.07        |
|    n_updates            | 2800        |
|    policy_gradient_loss | -0.00117    |
|    std                  | 0.387       |
|    value_loss           | 49.6        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -324         |
| time/                   |              |
|    fps                  | 676          |
|    iterations           | 282          |
|    time_elapsed         | 853          |
|    total_timesteps      | 577536       |
| train/                  |              |
|    approx_kl            | 0.0012927973 |
|    clip_fraction        | 0.0293       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.471       |
|    explained_variance   | 0.884        |
|    learning_rate        | 0.0003       |
|    loss                 | 36.3         |
|    n_updates            | 2810         |
|    policy_gradient_loss | -0.00504     |
|    std                  | 0.388        |
|    value_loss           | 297          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -281         |
| time/                   |              |
|    fps                  | 677          |
|    iterations           | 283          |
|    time_elapsed         | 856          |
|    total_timesteps      | 579584       |
| train/                  |              |
|    approx_kl            | 0.0062721726 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.472       |
|    explained_variance   | 0.96         |
|    learning_rate        | 0.0003       |
|    loss                 | 45.4         |
|    n_updates            | 2820         |
|    policy_gradient_loss | -0.00887     |
|    std                  | 0.388        |
|    value_loss           | 200          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -245         |
| time/                   |              |
|    fps                  | 676          |
|    iterations           | 284          |
|    time_elapsed         | 860          |
|    total_timesteps      | 581632       |
| train/                  |              |
|    approx_kl            | 0.0023620757 |
|    clip_fraction        | 0.0467       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.474       |
|    explained_variance   | 0.945        |
|    learning_rate        | 0.0003       |
|    loss                 | 19.3         |
|    n_updates            | 2830         |
|    policy_gradient_loss | 0.000604     |
|    std                  | 0.388        |
|    value_loss           | 301          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -234         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 285          |
|    time_elapsed         | 864          |
|    total_timesteps      | 583680       |
| train/                  |              |
|    approx_kl            | 0.0038933477 |
|    clip_fraction        | 0.0426       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.472       |
|    explained_variance   | 0.913        |
|    learning_rate        | 0.0003       |
|    loss                 | 50.3         |
|    n_updates            | 2840         |
|    policy_gradient_loss | -0.00712     |
|    std                  | 0.387        |
|    value_loss           | 372          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -229        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 286         |
|    time_elapsed         | 867         |
|    total_timesteps      | 585728      |
| train/                  |             |
|    approx_kl            | 0.014074927 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.454      |
|    explained_variance   | 0.927       |
|    learning_rate        | 0.0003      |
|    loss                 | 127         |
|    n_updates            | 2850        |
|    policy_gradient_loss | 0.00406     |
|    std                  | 0.377       |
|    value_loss           | 165         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -198        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 287         |
|    time_elapsed         | 869         |
|    total_timesteps      | 587776      |
| train/                  |             |
|    approx_kl            | 0.037660368 |
|    clip_fraction        | 0.212       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.453      |
|    explained_variance   | 0.947       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.578       |
|    n_updates            | 2860        |
|    policy_gradient_loss | 0.00992     |
|    std                  | 0.38        |
|    value_loss           | 14.2        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -197       |
| time/                   |            |
|    fps                  | 675        |
|    iterations           | 288        |
|    time_elapsed         | 873        |
|    total_timesteps      | 589824     |
| train/                  |            |
|    approx_kl            | 0.02062375 |
|    clip_fraction        | 0.302      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.459     |
|    explained_variance   | 0.923      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.331      |
|    n_updates            | 2870       |
|    policy_gradient_loss | 0.0144     |
|    std                  | 0.383      |
|    value_loss           | 6.73       |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -202         |
| time/                   |              |
|    fps                  | 675          |
|    iterations           | 289          |
|    time_elapsed         | 875          |
|    total_timesteps      | 591872       |
| train/                  |              |
|    approx_kl            | 0.0053163692 |
|    clip_fraction        | 0.0664       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.458       |
|    explained_variance   | 0.979        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.281        |
|    n_updates            | 2880         |
|    policy_gradient_loss | 0.00266      |
|    std                  | 0.383        |
|    value_loss           | 5.56         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -198        |
| time/                   |             |
|    fps                  | 675         |
|    iterations           | 290         |
|    time_elapsed         | 879         |
|    total_timesteps      | 593920      |
| train/                  |             |
|    approx_kl            | 0.011116864 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.46       |
|    explained_variance   | 0.991       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.686       |
|    n_updates            | 2890        |
|    policy_gradient_loss | 0.000743    |
|    std                  | 0.384       |
|    value_loss           | 6.05        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -184        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 291         |
|    time_elapsed         | 883         |
|    total_timesteps      | 595968      |
| train/                  |             |
|    approx_kl            | 0.004159166 |
|    clip_fraction        | 0.086       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.456      |
|    explained_variance   | 0.988       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.21        |
|    n_updates            | 2900        |
|    policy_gradient_loss | -0.00152    |
|    std                  | 0.378       |
|    value_loss           | 5.07        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -170        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 292         |
|    time_elapsed         | 886         |
|    total_timesteps      | 598016      |
| train/                  |             |
|    approx_kl            | 0.014917301 |
|    clip_fraction        | 0.0895      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.442      |
|    explained_variance   | 0.997       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.854       |
|    n_updates            | 2910        |
|    policy_gradient_loss | 0.00569     |
|    std                  | 0.376       |
|    value_loss           | 1.77        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -166        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 293         |
|    time_elapsed         | 889         |
|    total_timesteps      | 600064      |
| train/                  |             |
|    approx_kl            | 0.005686983 |
|    clip_fraction        | 0.0648      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.451      |
|    explained_variance   | 0.989       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.3         |
|    n_updates            | 2920        |
|    policy_gradient_loss | -0.000444   |
|    std                  | 0.382       |
|    value_loss           | 4.88        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -162        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 294         |
|    time_elapsed         | 892         |
|    total_timesteps      | 602112      |
| train/                  |             |
|    approx_kl            | 0.012264871 |
|    clip_fraction        | 0.0939      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.458      |
|    explained_variance   | 0.99        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.542       |
|    n_updates            | 2930        |
|    policy_gradient_loss | 0.00352     |
|    std                  | 0.38        |
|    value_loss           | 5.25        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -168        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 295         |
|    time_elapsed         | 896         |
|    total_timesteps      | 604160      |
| train/                  |             |
|    approx_kl            | 0.009219946 |
|    clip_fraction        | 0.0576      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.451      |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.0003      |
|    loss                 | 8.57        |
|    n_updates            | 2940        |
|    policy_gradient_loss | -0.000355   |
|    std                  | 0.379       |
|    value_loss           | 52          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -207         |
| time/                   |              |
|    fps                  | 674          |
|    iterations           | 296          |
|    time_elapsed         | 899          |
|    total_timesteps      | 606208       |
| train/                  |              |
|    approx_kl            | 0.0067293607 |
|    clip_fraction        | 0.0312       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.446       |
|    explained_variance   | 0.959        |
|    learning_rate        | 0.0003       |
|    loss                 | 187          |
|    n_updates            | 2950         |
|    policy_gradient_loss | 0.000775     |
|    std                  | 0.377        |
|    value_loss           | 89.1         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -216         |
| time/                   |              |
|    fps                  | 674          |
|    iterations           | 297          |
|    time_elapsed         | 901          |
|    total_timesteps      | 608256       |
| train/                  |              |
|    approx_kl            | 0.0023065624 |
|    clip_fraction        | 0.0194       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.443       |
|    explained_variance   | 0.961        |
|    learning_rate        | 0.0003       |
|    loss                 | 70.8         |
|    n_updates            | 2960         |
|    policy_gradient_loss | -0.00346     |
|    std                  | 0.377        |
|    value_loss           | 188          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -221        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 298         |
|    time_elapsed         | 905         |
|    total_timesteps      | 610304      |
| train/                  |             |
|    approx_kl            | 0.015907113 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.44       |
|    explained_variance   | 0.96        |
|    learning_rate        | 0.0003      |
|    loss                 | 5.99        |
|    n_updates            | 2970        |
|    policy_gradient_loss | 0.00359     |
|    std                  | 0.375       |
|    value_loss           | 25.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -227       |
| time/                   |            |
|    fps                  | 674        |
|    iterations           | 299        |
|    time_elapsed         | 907        |
|    total_timesteps      | 612352     |
| train/                  |            |
|    approx_kl            | 0.16243806 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.441     |
|    explained_variance   | 0.945      |
|    learning_rate        | 0.0003     |
|    loss                 | 31.5       |
|    n_updates            | 2980       |
|    policy_gradient_loss | 0.00767    |
|    std                  | 0.375      |
|    value_loss           | 59         |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -227        |
| time/                   |             |
|    fps                  | 674         |
|    iterations           | 300         |
|    time_elapsed         | 910         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.011357322 |
|    clip_fraction        | 0.183       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.439      |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 2.86        |
|    n_updates            | 2990        |
|    policy_gradient_loss | -0.00246    |
|    std                  | 0.375       |
|    value_loss           | 94.6        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -228       |
| time/                   |            |
|    fps                  | 674        |
|    iterations           | 301        |
|    time_elapsed         | 913        |
|    total_timesteps      | 616448     |
| train/                  |            |
|    approx_kl            | 0.07137868 |
|    clip_fraction        | 0.203      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.434     |
|    explained_variance   | 0.953      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.86       |
|    n_updates            | 3000       |
|    policy_gradient_loss | 0.00201    |
|    std                  | 0.372      |
|    value_loss           | 12.2       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -222       |
| time/                   |            |
|    fps                  | 674        |
|    iterations           | 302        |
|    time_elapsed         | 916        |
|    total_timesteps      | 618496     |
| train/                  |            |
|    approx_kl            | 0.03372202 |
|    clip_fraction        | 0.227      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.419     |
|    explained_variance   | 0.988      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.697      |
|    n_updates            | 3010       |
|    policy_gradient_loss | -1.71e-05  |
|    std                  | 0.362      |
|    value_loss           | 4.36       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -224       |
| time/                   |            |
|    fps                  | 674        |
|    iterations           | 303        |
|    time_elapsed         | 920        |
|    total_timesteps      | 620544     |
| train/                  |            |
|    approx_kl            | 0.02275629 |
|    clip_fraction        | 0.246      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.405     |
|    explained_variance   | 0.981      |
|    learning_rate        | 0.0003     |
|    loss                 | 1.07       |
|    n_updates            | 3020       |
|    policy_gradient_loss | 0.00212    |
|    std                  | 0.366      |
|    value_loss           | 10.8       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -231        |
| time/                   |             |
|    fps                  | 673         |
|    iterations           | 304         |
|    time_elapsed         | 923         |
|    total_timesteps      | 622592      |
| train/                  |             |
|    approx_kl            | 0.056298334 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.422      |
|    explained_variance   | 0.998       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.37        |
|    n_updates            | 3030        |
|    policy_gradient_loss | -0.00549    |
|    std                  | 0.372       |
|    value_loss           | 1.43        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -221         |
| time/                   |              |
|    fps                  | 673          |
|    iterations           | 305          |
|    time_elapsed         | 926          |
|    total_timesteps      | 624640       |
| train/                  |              |
|    approx_kl            | 0.0125441905 |
|    clip_fraction        | 0.178        |
